Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Credit_Limit
0.5068493150684932,1.0,3,3,2.0,0,0.0,0.42857142857142855,3.0,3,4,0.3953118792212952,0.21872240211951724,0.7999350789872322,0.7318840579710145,0.18370204424530945,0.2672672672672673,3727.0
0.6301369863013698,0.0,4,3,0.0,2,0.0,0.6964285714285714,6.0,2,3,0.29996027016289234,0.34324403885781574,0.06914087859770612,0.15942028985507245,0.4043685242229067,0.07007007007007007,10741.0
0.5753424657534246,0.0,4,3,1.0,2,0.0,0.5714285714285714,1.0,1,2,0.6988478347238777,0.2310862525758022,0.2181887037437784,0.5507246376811594,0.2800336040324839,0.17817817817817816,9906.0
0.7397260273972602,1.0,2,0,1.0,1,0.0,0.7678571428571429,5.0,1,1,0.0,0.15631439505445985,0.09235014066219432,0.2971014492753623,0.2192663119574349,0.0,1438.3
0.6438356164383562,1.0,2,3,1.0,0,0.0,0.6428571428571429,4.0,2,2,0.0,0.33088018840153083,0.1391473706989829,0.4492753623188406,0.26267152058246984,0.0,1738.0
0.589041095890411,1.0,3,4,0.0,1,0.0,0.42857142857142855,3.0,3,4,0.6384584823202225,0.2572858404474537,0.2832179181995239,0.6666666666666666,0.16409969196303556,0.3103103103103103,5182.0
0.7123287671232876,0.0,1,2,0.0,3,0.0,0.7142857142857143,5.0,1,1,0.48748510131108463,0.18369149249337652,0.06167496212940922,0.2898550724637681,0.16802016241949033,0.25925925925925924,4745.0
0.4246575342465753,1.0,0,3,0.0,0,0.0,0.375,4.0,2,3,0.0,0.12923167500735944,0.3417550313784895,0.5579710144927537,0.23326799215905908,0.0,4598.0
0.547945205479452,1.0,1,0,1.0,0,0.0,0.6413109843696126,5.0,2,3,0.0,0.2146011186340889,0.1474247998268773,0.2971014492753623,0.1615793895267432,0.0,3680.0
0.6027397260273972,0.0,3,1,0.0,3,0.0,0.5178571428571429,6.0,3,1,0.5001986491855384,0.1610244333235208,0.1771802640121186,0.4855072463768116,0.1666199943993279,0.036036036036036036,34516.0
0.7123287671232876,1.0,2,3,0.0,5,0.0,0.8214285714285714,3.0,3,3,0.5490663488279698,0.23461878127759792,0.23847652023371566,0.5797101449275363,0.21786614393727247,0.15415415415415415,8961.0
0.6164383561643836,1.0,3,1,0.0,1,0.0,0.4642857142857143,3.0,2,4,0.7417560588001589,0.1931115690314984,0.20114693789223112,0.5217391304347826,0.2117054046485578,0.4634634634634635,4034.0
0.5205479452054794,0.0,2,4,0.0,2,0.0,0.6428571428571429,3.0,3,4,0.77632101708383,0.12834854283191052,0.10127677991776672,0.37681159420289856,0.13609633155978718,0.05705705705705706,34516.0
0.8767123287671232,1.0,0,3,0.0,0,0.0,0.6428571428571429,1.0,3,4,0.0,0.22078304386223138,0.0979766284354036,0.2826086956521739,0.14001680201624195,0.0,1682.0
0.7123287671232876,0.0,3,1,1.0,5,0.0,0.75,3.0,2,1,0.4684147794994041,0.19752722990874302,0.20471759359446007,0.5,0.19126295155418652,0.049049049049049054,23858.0
0.7123287671232876,1.0,2,1,0.0,0,0.0,0.8392857142857143,5.0,2,3,0.3949145808502185,0.21342360906682367,0.17371780999783595,0.5,0.2030243629235508,0.14114114114114112,7030.0
0.7534246575342466,1.0,2,2,2.0,0,0.0,0.7678571428571429,5.0,2,1,0.5323798172427493,0.19370032381513103,0.24561783163817355,0.5289855072463768,0.16437972556706804,0.5985985985985985,2239.0
0.7534246575342466,1.0,1,3,1.0,0,0.0,0.6413109843696126,2.0,3,2,0.31585220500595945,0.26376214306741247,0.1598138930967323,0.30434782608695654,0.15569868384206106,0.21921921921921922,3626.0
0.6164383561643836,0.0,2,2,1.0,1,0.0,0.6428571428571429,1.0,1,1,0.6321017083829956,0.27288784221371803,0.2487556805886172,0.5797101449275363,0.2800336040324839,0.33733733733733734,4718.0
0.7534246575342466,0.0,2,3,1.0,0,0.0,0.8214285714285714,5.0,3,4,0.0,0.26700029437739187,0.2310647046093919,0.572463768115942,0.2117054046485578,0.0,1438.3
0.6301369863013698,0.0,3,0,0.0,2,0.0,0.6428571428571429,5.0,1,2,0.47238776321017084,0.2796585222254931,0.17393421337372864,0.463768115942029,0.24698963875665078,0.2172172172172172,5489.0
0.5205479452054794,1.0,3,3,0.0,5,0.0,0.5892857142857143,6.0,2,3,0.3404847040127135,0.1415955254636444,0.18551179398398615,0.5652173913043478,0.19490338840660876,0.02902902902902903,29638.0
0.8356164383561644,1.0,0,3,0.0,1,0.0,1.0,3.0,3,4,0.0,0.24315572564027083,0.12226790737935511,0.3333333333333333,0.2800336040324839,0.0,9721.0
0.5753424657534246,1.0,5,3,0.0,0,0.0,0.6428571428571429,4.0,2,2,0.39809296781883197,0.1760376803061525,0.2286842674745726,0.6666666666666666,0.23522822738728646,0.1181181181181181,8464.0
0.7671232876712328,0.0,2,2,0.0,3,0.0,0.8214285714285714,3.0,3,5,0.6738180373460468,0.23520753606123052,0.8936377407487557,0.8333333333333334,0.20050406048725844,0.13513513513513514,12540.0
0.6027397260273972,0.0,2,2,0.0,2,0.0,0.48214285714285715,3.0,1,2,0.6968613428684942,0.25463644392110685,0.23874702445358148,0.5,0.2030243629235508,0.09209209209209208,19114.0
0.684931506849315,1.0,1,1,0.0,0,0.0,0.8035714285714286,5.0,3,4,0.5236392530790623,0.17456579334707095,0.24523912573036138,0.5,0.14925791094931393,0.7987987987987989,1652.0
0.684931506849315,0.0,2,0,0.0,0,0.0,0.7142857142857143,4.0,3,5,0.945570123162495,0.20459228731233442,0.22175935944600736,0.5289855072463768,0.18454214505740688,0.984984984984985,2419.0
0.8082191780821918,0.0,0,3,1.0,3,1.0,0.7142857142857143,3.0,2,3,0.5399284862932062,0.3906387989402414,0.05588617182428046,0.18840579710144928,0.381965835900308,0.03903903903903904,34516.0
0.547945205479452,0.0,3,3,1.0,4,0.0,0.48214285714285715,5.0,3,2,0.0,0.16838386811892847,0.11404457909543389,0.2826086956521739,0.156818818258191,0.0,2269.0
0.4657534246575342,1.0,0,3,1.0,1,0.0,0.4642857142857143,3.0,3,2,0.7270560190703218,0.22873123344127172,0.23880112529755465,0.5579710144927537,0.24586950434052085,0.6126126126126126,2991.0
0.5753424657534246,1.0,3,3,0.0,0,0.0,0.625,3.0,2,2,0.6305125148986889,0.3202826022961437,0.22684483877948497,0.572463768115942,0.2467096051526183,0.6216216216216216,2555.0
0.6986301369863014,1.0,1,3,1.0,5,0.0,0.6964285714285714,4.0,3,3,0.4958283671036949,0.14777745069178688,0.08574983769746808,0.2898550724637681,0.25343041164939795,0.6236236236236237,2002.0
0.589041095890411,1.0,4,1,1.0,0,0.0,0.6413109843696126,5.0,2,4,0.44775526420341677,0.22519870473947604,0.23495996537545985,0.6014492753623188,0.2481097731727807,0.45845845845845845,2459.0
0.5753424657534246,0.0,4,3,0.0,3,0.0,0.6785714285714286,2.0,1,3,0.9030591974572905,0.25316455696202533,0.45996537545985716,0.7463768115942029,0.20078409409129094,0.06606606606606608,34516.0
0.5342465753424658,0.0,2,3,0.0,3,2.0,0.5892857142857143,1.0,3,2,0.0,0.21312923167500736,0.49659164682969054,0.8188405797101449,0.21450574068888265,0.0,34516.0
0.6438356164383562,1.0,4,2,2.0,5,0.0,0.6428571428571429,4.0,3,3,0.10885975367500993,0.2937886370326759,0.26428262280891585,0.391304347826087,0.09801176141136936,0.04004004004004004,6769.0
0.726027397260274,1.0,4,1,0.0,1,0.0,0.7678571428571429,3.0,1,2,0.1914978148589591,0.21842802472770093,0.8780566976844839,0.8043478260869565,0.2651918230187622,0.044044044044044044,10948.0
0.6027397260273972,0.0,5,3,1.0,2,0.0,0.6071428571428571,5.0,3,2,0.7862534763607469,0.237562555195761,0.24978359662410735,0.5072463768115942,0.17586110333239988,0.7097097097097097,2791.0
0.4794520547945205,1.0,2,3,0.0,5,0.0,0.6428571428571429,2.0,1,2,0.0,0.2384456873712099,0.2531378489504436,0.6159420289855072,0.21590590870904508,0.0,1507.0
0.7123287671232876,0.0,2,1,0.0,3,0.0,0.7678571428571429,4.0,3,3,1.0,0.134530468060053,0.0888876866479117,0.3115942028985507,0.13525623074768972,0.2172172172172172,11617.0
0.726027397260274,0.0,4,3,0.0,0,0.0,0.7678571428571429,6.0,3,1,0.8259833134684148,0.22225493082131295,0.2310647046093919,0.4057971014492754,0.22570708485018204,0.5415415415415415,3844.0
0.4794520547945205,1.0,4,3,1.0,0,0.0,0.5357142857142857,6.0,3,4,0.38895510528406835,0.4318516337945246,0.15402510279160356,0.4420289855072464,0.2710725287034444,0.6026026026026026,1626.0
0.4383561643835616,1.0,0,1,0.0,1,0.0,0.39285714285714285,4.0,2,2,0.6615017878426699,0.37562555195760966,0.12967972300367886,0.2971014492753623,0.1792215065807897,0.8078078078078078,2062.0
0.6438356164383562,0.0,3,5,0.0,4,0.0,0.7321428571428571,6.0,2,2,0.45729042510925705,0.25493082131292316,0.2342566544038087,0.5217391304347826,0.2506300756090731,0.1871871871871872,6143.0
0.589041095890411,0.0,3,5,0.0,1,0.0,0.625,2.0,6,3,0.6309098132697656,0.19693847512511042,0.2399913438649643,0.6014492753623188,0.22514701764211706,0.3203203203203203,4970.0
0.7534246575342466,0.0,2,3,1.0,3,0.0,0.8214285714285714,4.0,1,1,0.7504966229638459,0.13982926111274654,0.07709370266176152,0.2391304347826087,0.14001680201624195,0.17217217217217215,10979.0
0.7534246575342466,1.0,2,3,0.0,0,0.0,0.6964285714285714,3.0,2,3,0.6313071116408423,0.2561083308801884,0.27997186756113396,0.5942028985507246,0.23018762251470173,0.6556556556556556,2426.0
0.6712328767123288,1.0,3,1,1.0,0,0.0,0.8035714285714286,3.0,2,3,0.9682161303138657,0.22519870473947604,0.1362800259684051,0.2608695652173913,0.15821898627835337,0.8268268268268267,2951.0
0.3698630136986301,1.0,0,3,1.0,0,0.0,0.6428571428571429,3.0,2,2,0.2987683750496623,0.2834854283191051,0.24415710885089809,0.41304347826086957,0.27051246149537944,0.4494494494494495,1674.0
0.547945205479452,1.0,2,3,1.0,1,0.0,0.5714285714285714,6.0,2,2,0.9570917759237187,0.2684721813364734,0.2501623025319195,0.6231884057971014,0.243629235508261,0.7787787787787788,3097.0
0.7945205479452054,1.0,1,2,0.0,0,0.0,0.8214285714285714,1.0,5,1,0.0,0.2243155725640271,0.25595109283704826,0.5144927536231884,0.182301876225147,0.0,1552.0
0.8082191780821918,0.0,0,0,1.0,2,0.0,0.8571428571428571,2.0,6,2,0.0,0.25787459523108625,0.1405539926422852,0.34057971014492755,0.1739008681041725,0.0,13172.0
0.7808219178082192,0.0,2,0,1.0,4,0.0,0.7142857142857143,3.0,3,3,0.44497417560588004,0.3076243744480424,0.03695087643367236,0.12318840579710146,0.19602352282273872,0.3613613613613613,3106.0
0.7808219178082192,1.0,4,0,0.0,0,0.0,0.9107142857142857,5.0,3,3,0.5744934445768772,0.18781277597880483,0.19968621510495563,0.5,0.2567908148977877,0.40840840840840836,3545.0
0.5616438356164384,1.0,2,3,1.0,0,0.0,0.5535714285714286,3.0,3,3,0.8490266189908622,0.3108625257580218,0.1612746158840078,0.2898550724637681,0.13469616353962474,0.8288288288288288,2580.0
0.4931506849315068,1.0,3,3,0.0,1,0.0,0.39285714285714285,1.0,3,1,0.0,0.17721518987341772,0.1311945466349275,0.36231884057971014,0.2584710165219826,0.0,2013.0
0.7945205479452054,1.0,3,3,1.0,1,0.0,0.8214285714285714,5.0,3,1,0.7600317838696862,0.17397703856343832,0.23604198225492318,0.5289855072463768,0.2724726967236068,0.4104104104104104,4669.0
0.5068493150684932,0.0,0,1,2.0,1,0.0,0.6428571428571429,3.0,1,5,0.0,0.19576096555784517,0.1391473706989829,0.47101449275362317,0.15345841500980117,0.0,3091.0
0.5068493150684932,0.0,3,3,1.0,1,0.0,0.5535714285714286,6.0,1,2,0.7771156138259833,0.2834854283191051,0.10176368751352521,0.3695652173913043,0.11677401288154578,0.23023023023023023,8504.0
0.6164383561643836,1.0,4,2,0.0,0,0.0,0.7142857142857143,1.0,2,1,0.42034167659912597,0.22902561083308803,0.3016122051504003,0.5289855072463768,0.2066647997759731,0.5895895895895895,1795.0
0.7671232876712328,0.0,3,3,1.0,1,0.0,0.8214285714285714,6.0,3,4,0.2816845450933651,0.158375036797174,0.06448820601601385,0.1956521739130435,0.1646597591711005,0.24424424424424424,2910.0
0.5342465753424658,1.0,4,3,0.0,5,0.0,0.4107142857142857,1.0,3,2,0.0,0.2458051221666176,0.266933564163601,0.5072463768115942,0.17586110333239988,0.0,1811.0
0.5342465753424658,0.0,4,4,0.0,2,1.0,0.6428571428571429,6.0,3,3,0.0,0.13570797762731823,0.2181887037437784,0.5289855072463768,0.09157098851862223,0.0,25133.0
0.684931506849315,1.0,2,3,0.0,5,0.0,0.75,1.0,3,3,0.6126340882002383,0.22343244038857818,0.7041224843107552,0.7536231884057971,0.2399887986558387,0.07207207207207207,21498.0
0.5753424657534246,1.0,1,5,1.0,0,0.0,0.48214285714285715,5.0,3,3,0.621771950735002,0.2796585222254931,0.2444276130707639,0.5217391304347826,0.14001680201624195,0.8518518518518519,1840.0
0.8356164383561644,0.0,0,3,1.0,5,0.0,0.6428571428571429,2.0,3,3,0.37544696066746125,0.24021195172210774,0.2463211426098247,0.6086956521739131,0.1999439932791935,0.13613613613613615,6959.0
0.7534246575342466,0.0,1,1,1.0,2,0.0,0.8214285714285714,2.0,2,3,0.0,0.3052693553135119,0.04804154944817139,0.13043478260869565,0.35004200504060484,0.0,1438.3
0.6986301369863014,0.0,3,3,1.0,3,2.0,0.6413109843696126,2.0,1,3,0.3023440603893524,0.2107742125404769,0.4057022289547717,0.6376811594202898,0.15989918790254828,0.022022022022022022,34516.0
0.6027397260273972,1.0,3,0,1.0,0,0.0,0.6428571428571429,6.0,3,3,0.0,0.16396820724168387,0.12307942003895261,0.32608695652173914,0.16998039764771772,0.0,1684.0
0.7397260273972602,1.0,1,1,0.0,1,0.0,0.6428571428571429,6.0,3,3,0.6317044100119189,0.23609066823667946,0.22808915819086778,0.4855072463768116,0.1666199943993279,0.33733733733733734,4717.0
0.6438356164383562,1.0,4,1,0.0,1,0.0,0.6428571428571429,3.0,1,1,0.0,0.23196938475125112,0.30718459207963644,0.5869565217391305,0.22402688322598713,0.0,1596.0
0.589041095890411,0.0,3,3,0.0,4,0.0,0.5357142857142857,4.0,2,3,0.7016289233214144,0.25758021783927,0.20439298853062107,0.6086956521739131,0.21002520302436292,0.14814814814814814,11926.0
0.5342465753424658,1.0,2,3,1.0,0,0.0,0.3392857142857143,5.0,3,1,0.8323400874056416,0.3770974389166912,0.14818221164250162,0.4057971014492754,0.21002520302436292,0.6646646646646647,3156.0
0.589041095890411,1.0,2,3,1.0,0,0.0,0.5178571428571429,4.0,1,1,1.0,0.23344127171033266,0.26514823631248646,0.6376811594202898,0.2556706804816578,0.7577577577577578,3327.0
0.6986301369863014,1.0,1,5,0.0,0,0.0,0.8035714285714286,5.0,3,1,0.5605880015891935,0.18899028554607009,0.132655269422203,0.3188405797101449,0.17642117054046486,0.7237237237237237,1952.0
0.7671232876712328,0.0,2,3,2.0,4,0.0,0.8035714285714286,3.0,3,1,0.5701231624950338,0.28495731527818663,0.2340943518718892,0.4782608695652174,0.20638476617194063,0.43543543543543545,3296.0
0.6712328767123288,0.0,2,1,1.0,4,0.0,0.6964285714285714,2.0,3,2,0.377036154151768,0.30497497792169564,0.29030512876000863,0.4927536231884058,0.18454214505740688,0.08108108108108109,11714.0
0.6027397260273972,0.0,3,2,1.0,1,0.0,0.5357142857142857,2.0,3,3,0.33651172030194676,0.22519870473947604,0.222949578013417,0.5869565217391305,0.20246429571548585,0.09109109109109109,9317.0
0.5342465753424658,0.0,2,1,0.0,4,0.0,0.39285714285714285,5.0,2,2,0.0,0.21636738298498676,0.22716944384332396,0.6666666666666666,0.16409969196303556,0.0,26124.0
0.8904109589041096,0.0,0,3,0.0,1,0.0,0.9642857142857143,5.0,1,4,0.32936034962256655,0.15160435678539888,0.31286518069681885,0.5289855072463768,0.17418090170820497,0.08808808808808809,9383.0
0.6164383561643836,0.0,2,1,1.0,3,0.0,0.6071428571428571,5.0,5,2,0.6114421930870083,0.189873417721519,0.06302748322873837,0.2391304347826087,0.23326799215905908,0.12312312312312312,12518.0
0.5616438356164384,0.0,2,3,2.0,1,0.0,0.44642857142857145,4.0,2,3,0.8684942391736193,0.23667942302031206,0.47413979658082667,0.5,0.19126295155418652,0.5115115115115115,4277.0
0.5205479452054794,1.0,3,1,0.0,1,2.0,0.4642857142857143,2.0,2,1,0.0,0.2181336473358846,0.4258818437567626,0.7463768115942029,0.17782133856062726,0.0,23981.0
0.726027397260274,1.0,1,3,1.0,1,0.0,0.6428571428571429,6.0,3,3,0.9880810488676997,0.16808949072711216,0.2250054100843973,0.5,0.19126295155418652,0.917917917917918,2712.0
0.6301369863013698,1.0,4,1,1.0,0,0.0,0.6428571428571429,3.0,3,4,0.38974970202622167,0.19517221077421257,0.060268340186106904,0.2391304347826087,0.18202184262111454,0.6826826826826827,1438.3
0.4931506849315068,1.0,3,0,0.0,0,0.0,0.6428571428571429,5.0,2,4,0.6042908224076281,0.24639387695025022,0.1165873187621727,0.4420289855072464,0.16942033043965274,0.2652652652652653,5750.0
0.6986301369863014,0.0,3,3,1.0,3,0.0,0.5714285714285714,6.0,3,1,0.35160905840286055,0.1828083603179276,0.18394286950876435,0.4855072463768116,0.18902268272192663,0.4874874874874875,1817.0
0.5342465753424658,1.0,1,3,0.0,0,0.0,0.5178571428571429,4.0,1,3,0.3953118792212952,0.2672946717692081,0.24513092404241507,0.5507246376811594,0.22682721926631197,0.6356356356356356,1568.0
0.6712328767123288,0.0,4,3,1.0,3,0.0,0.7857142857142857,2.0,3,3,0.5407230830353595,0.30850750662349136,0.797608742696386,0.8768115942028986,0.20414449733968074,0.11211211211211211,12174.0
0.6438356164383562,0.0,4,1,0.0,1,0.0,0.5714285714285714,3.0,3,4,0.4735796583234009,0.19016779511333531,0.2045011902185674,0.5072463768115942,0.18678241388966677,0.06406406406406406,18535.0
0.7397260273972602,0.0,3,5,0.0,2,0.0,0.7321428571428571,4.0,2,3,0.0,0.19487783338239625,0.16224843107552478,0.5434782608695652,0.22010641276953236,0.0,9110.0
0.6301369863013698,0.0,2,2,0.0,3,0.0,0.6428571428571429,5.0,4,2,0.0,0.249043273476597,0.23517636875135253,0.45652173913043476,0.16101932231867822,0.0,33142.0
0.547945205479452,1.0,3,2,0.0,0,1.0,0.6428571428571429,2.0,1,0,0.0,0.20017662643508982,0.7771045228305562,0.782608695652174,0.17810137216465977,0.0,10729.0
0.8082191780821918,0.0,0,3,1.0,2,0.0,0.6428571428571429,6.0,4,5,0.5427095748907429,0.18545775684427437,0.08006924908028565,0.2536231884057971,0.12825539064687763,0.3233233233233233,4230.0
0.6712328767123288,1.0,4,1,0.0,1,0.0,0.7678571428571429,4.0,3,3,0.0,0.1769208124816014,0.12048257952824064,0.2971014492753623,0.12993559227107254,0.0,4048.0
0.7123287671232876,1.0,1,3,0.0,5,0.0,0.625,4.0,4,2,0.5478744537147398,0.2558139534883721,0.2603332611988747,0.572463768115942,0.20078409409129094,0.5725725725725725,2411.0
0.4931506849315068,0.0,3,3,1.0,2,0.0,0.5357142857142857,5.0,2,3,0.0,0.20164851339417136,0.10814758710235879,0.3188405797101449,0.15989918790254828,0.0,13080.0
0.5342465753424658,0.0,2,0,0.0,1,0.0,0.3392857142857143,4.0,3,3,0.6893126738180373,0.1727995289961731,0.21910841809132223,0.644927536231884,0.26183141977037244,0.2622622622622623,6628.0
0.684931506849315,0.0,1,4,1.0,3,0.0,0.6785714285714286,2.0,3,4,0.0,0.3070356196644098,0.2666630599437351,0.391304347826087,0.1285354242509101,0.0,2673.0
0.5342465753424658,1.0,2,3,0.0,1,0.0,0.6071428571428571,5.0,2,4,0.0,0.2511039152193112,0.18150833152997187,0.5579710144927537,0.16914029683562026,0.0,5858.0
0.4520547945205479,1.0,2,0,0.0,1,0.0,0.4107142857142857,4.0,2,4,0.0,0.2519870473947601,0.08894178749188487,0.32608695652173914,0.20470456454774572,0.0,6732.0
0.6438356164383562,0.0,4,0,0.0,3,0.0,0.5714285714285714,3.0,3,2,0.5323798172427493,0.21901677951133355,0.09408136766933564,0.2826086956521739,0.14001680201624195,0.03903903903903904,34010.0
0.4246575342465753,0.0,1,1,1.0,2,0.0,0.42857142857142855,2.0,1,3,0.5931664680174811,0.19163968207241686,0.7969595325687081,0.8695652173913043,0.21422570708485017,0.34534534534534533,4328.0
0.8904109589041096,1.0,0,2,0.0,0,0.0,0.6413109843696126,6.0,1,2,0.2701628923321414,0.15072122460994997,0.12351222679073794,0.39855072463768115,0.15989918790254828,0.47347347347347346,1438.3
0.5753424657534246,0.0,3,0,0.0,1,0.0,0.6413109843696126,2.0,3,3,0.6849423917361939,0.2587577274065352,0.444600735771478,0.6376811594202898,0.2556706804816578,0.3483483483483483,4960.0
0.8082191780821918,1.0,1,0,1.0,1,0.0,0.6428571428571429,4.0,2,3,0.3913388955105284,0.10303208713570798,0.05404674312919282,0.2028985507246377,0.15569868384206106,0.29429429429429427,3356.0
0.589041095890411,1.0,2,1,1.0,0,0.0,0.6428571428571429,5.0,1,3,0.8426698450536353,0.2042979099205181,0.24215537762389094,0.572463768115942,0.2595911509381126,0.5645645645645645,3761.0
0.6027397260273972,0.0,3,3,0.0,2,0.0,0.6428571428571429,2.0,3,3,0.3432657926102503,0.17015013246982633,0.11555940272668254,0.391304347826087,0.22402688322598713,0.056056056056056056,15422.0
0.7123287671232876,0.0,4,2,0.0,3,1.0,0.7321428571428571,1.0,1,2,0.6758045292014303,0.2104798351486606,0.4169552045011902,0.717391304347826,0.14001680201624195,0.049049049049049054,34516.0
0.6164383561643836,0.0,3,3,1.0,2,0.0,0.44642857142857145,3.0,3,2,0.5208581644815257,0.2072416838386812,0.0892122917117507,0.427536231884058,0.14365723886866424,0.13413413413413414,9791.0
0.6027397260273972,1.0,2,3,1.0,0,0.0,0.5357142857142857,3.0,2,3,0.433849821215733,0.17662643508978512,0.11988747024453582,0.391304347826087,0.1646597591711005,0.11411411411411412,9598.0
0.7671232876712328,0.0,2,3,1.0,0,0.0,0.7857142857142857,5.0,3,1,0.0,0.29584927877539,0.4573685349491452,0.5,0.2153458415009801,0.0,4390.0
0.6575342465753424,0.0,4,3,0.0,1,0.0,0.6428571428571429,5.0,2,3,0.0,0.1513099793935826,0.25908894178749187,0.5,0.11425371044525341,0.0,7514.0
0.6986301369863014,0.0,2,4,0.0,4,0.0,0.8035714285714286,4.0,2,2,0.0,0.19046217250515163,0.18632330664358365,0.5144927536231884,0.1719406328759451,0.0,22294.0
0.5205479452054794,0.0,1,3,1.0,1,0.0,0.48214285714285715,5.0,6,0,0.5705204608661104,0.15278186635266414,0.1731768015581043,0.5652173913043478,0.14001680201624195,0.11011011011011011,13100.0
0.821917808219178,1.0,0,1,1.0,0,0.0,0.6428571428571429,1.0,1,3,0.8986889153754469,0.1663232263762143,0.7911707422635793,0.8043478260869565,0.2212265471856623,0.5455455455455456,4147.0
0.8082191780821918,1.0,1,3,1.0,0,0.0,0.6428571428571429,2.0,3,3,0.0,0.14718869590815425,0.10912140229387579,0.26811594202898553,0.21338560627275271,0.0,2468.0
0.6301369863013698,0.0,3,1,1.0,3,0.0,0.48214285714285715,4.0,2,3,0.9201430274135876,0.23344127171033266,0.17739666738801124,0.4782608695652174,0.2635116213945673,0.4674674674674675,4964.0
0.7671232876712328,0.0,3,1,0.0,3,0.0,0.7857142857142857,5.0,2,0,0.36233611442193087,0.26317338828377984,0.22381519151698767,0.5217391304347826,0.14897787734528142,0.04804804804804805,19030.0
